sampleid	Brouns_C.20151106	CazaresVinuesa_PARAISO_C	CazaresVinuesa_TEMIXCO_C	Cho_C.20160208	Cinek_bin08_primerC.20151120	Cinek_bin11_primerC.20151120	Cinek_bin12_primerC.20151120	Cinek_bin13_primerC.20151120	Cinek_bin14_primerC.20151120	Cinek_bin15_primerC.20151120	Cinek_bin16_primerC.20151120	Cinek_bin55_primerC.20151120	Cinek_bin56_primerC.20151120	Cinek_bin79_primerC.20151120	Decewicz_Dziewit_Lodz_Cseq1.20160126	Decewicz_Dziewit_Lodz_Cseq1.20160303	Decewicz_Dziewit_Lodz_Cseq2.20160126	Decewicz_Dziewit_Lodz_Cseq2.20160303	Decewicz_Dziewit_Lodz_Cseq3.20160303	Decewicz_Dziewit_Lodz_Cseq4.20160303	Decewicz_Dziewit_Lodz_Cseq5.20160303	Decewicz_Dziewit_Oswiecim_Cseq1.20160126	Decewicz_Dziewit_Oswiecim_Cseq1.20160303	Decewicz_Dziewit_Oswiecim_Cseq2.20160303	Decewicz_Dziewit_Oswiecim_Cseq3.20160303	Decewicz_Dziewit_Oswiecim_Cseq4.20160303	Decewicz_Dziewit_Oswiecim_Cseq5.20160303	Decewicz_Dziewit_Warsaw_Cseq1.20160126	Decewicz_Dziewit_Warsaw_Cseq1.20160303	Decewicz_Dziewit_Warsaw_Cseq2.20160303	Decewicz_Dziewit_Warsaw_Cseq3.20160303	Decewicz_Dziewit_Warsaw_Cseq4.20160303	Decewicz_Dziewit_Warsaw_Cseq5.20160303	Decewicz_Dziewit_Wyszkow_Cseq1.20160126	Decewicz_Dziewit_Wyszkow_Cseq1.20160303	Decewicz_Dziewit_Wyszkow_Cseq2.20160126	Decewicz_Dziewit_Wyszkow_Cseq2.20160303	Decewicz_Dziewit_Wyszkow_Cseq3.20160303	Decewicz_Dziewit_Wyszkow_Cseq4.20160303	Decewicz_Dziewit_Wyszkow_Cseq5.20160303	Desnues_stool3_primerC.20151217	DiazMunoz_Davis1_C	DiazMunoz_Davis3_C	DiazMunoz_NYC_C	Edwards_C.20151012.S1	Edwards_C.20151012.S2	Edwards_C.20151012.S3	Edwards_C.20151012.S4	Edwards_C.20151209.S1	Edwards_C.20151209.S2	Edwards_C.20151209.S3	Edwards_C.20151209.S4	Fineran_Dunedin_C	Fineran_Greymouth_C	Lavigne.PrimerC.20160126	Mazankova_primerC_1.20151201	Mazankova_primerC_17.20151201	Mazankova_primerC_18.20151201	Mazankova_primerC_19.20151201	Mazankova_primerC_2.20151201	Mazankova_primerC_20.20151201	Mazankova_primerC_22.20151201	Mazankova_primerC_23.20151201	Mazankova_primerC_4.20151201	Mazankova_primerC_5.20151201	Mazankova_primerC_6.20151201	Mazankova_primerC_7.20151201	Mazankova_primerC_9.20151201	Muniesa_1.1_Gav_primerC.201510	Muniesa_E13_Gav_primerC.201405	Muniesa_E14_ElPratdeLlobregat_primerC.201401	Muniesa_E1_Gav_primerC.201510	Muniesa_E23_Gav_primerC.201406	Muniesa_E2_Gav_primerC.201510	Muniesa_E32_Girona_primerC.201505	Muniesa_E4_Gav_primerC.201311	Muniesa_E7_Gav_primerC.201401	Muniesa_E8_ElPratdeLlobregat_primerC.201401	Nigro_C.20161212.SandIsland	Nigro_C.20161212.Waianae	Qimron_Jericho_C_20151202	Qimron_Qalqilyah_C_20151202	Qimron_Ramallah_C_20151202	Qimron_Salfit_C_20151202	Quan_C.20160320.S1	Quan_C.20160320.S10	Quan_C.20160320.S11	Quan_C.20160320.S12	Quan_C.20160320.S13	Quan_C.20160320.S14	Quan_C.20160320.S15	Quan_C.20160320.S16	Quan_C.20160320.S17	Quan_C.20160320.S18	Quan_C.20160320.S19	Quan_C.20160320.S2	Quan_C.20160320.S3	Quan_C.20160320.S4	Quan_C.20160320.S5	Quan_C.20160320.S6	Quan_C.20160320.S7	Quan_C.20160320.S8	Quan_C.20160320.S9	Santos_C25.20160225	Santos_C27.20160225	Santos_C30.20160225	Santos_C32.20160225	Santos_C33.20160225	Santos_C35.20160225	Strain_primerC.20151215	Tyakht_Nov_282_C	Tyakht_Nov_287_C	Tyakht_OM_178_C	Tyakht_SAR_275_C	Tyakht_Spb_105_45P_C	Tyakht_Spb_73_13P_C	Tyakht_Spb_74_14P_C	Wagemans_C.20160412	Zambrano_C.20160412.s1	Zambrano_C.20160412.s2	crAssphage_C
Muniesa_E23_Gav_primerC.201406	1246.47248868	9533.16543874	9531.67699736	993.5818722	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	357.268311304	9459.84317211	9459.84317211	6158.1079571	9663.34618822	9680.61124397	9675.16966607	9664.06433978	9663.34618822	9680.61124397	9675.16966607	9664.06433978	18964.5261073	19111.7019646	1093.09819442	1289.61592432	1393.38036302	1578.84361787	1422.83314329	1423.13512718	1473.08345806	1435.0373355	1365.31937216	1296.29867935	1578.84361787	1289.61592432	1473.08345806	1370.98547706	0.0	0.0	8.36865029224	0.0	0	0.0	18.3965133693	0.0	0.0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	992.812346778	992.812346778	992.812346778	992.812346778	992.812346778	992.812346778	1421.29698458	5818.99644143	5818.99644143	5218.41130354	3500.44284953	2808.38508211	2808.38508211	2808.38508211	1084.85380389	8504.92162416	8504.92162416	4598.55835777
Muniesa_E2_Gav_primerC.201510	1246.47248868	9533.16543874	9531.67699736	993.5818722	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	357.268311304	9459.84317211	9459.84317211	6158.1079571	9663.34618822	9680.61124397	9675.16966607	9664.06433978	9663.34618822	9680.61124397	9675.16966607	9664.06433978	18964.5261073	19111.7019646	1093.09819442	1289.61592432	1393.38036302	1578.84361787	1422.83314329	1423.13512718	1473.08345806	1435.0373355	1365.31937216	1296.29867935	1578.84361787	1289.61592432	1473.08345806	1370.98547706	0.0	0.0	8.36865029224	0.0	0.0	0	18.3965133693	0.0	0.0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	992.812346778	992.812346778	992.812346778	992.812346778	992.812346778	992.812346778	1421.29698458	5818.99644143	5818.99644143	5218.41130354	3500.44284953	2808.38508211	2808.38508211	2808.38508211	1084.85380389	8504.92162416	8504.92162416	4598.55835777
Muniesa_E32_Girona_primerC.201505	1233.33562973	9543.80435593	9542.31101075	977.464692423	2665.61708392	2665.61708392	2665.61708392	2665.61708392	2665.61708392	2665.61708392	2665.61708392	2665.61708392	2665.61708392	2665.61708392	1737.76281878	1737.76281878	1737.76281878	1737.76281878	1737.76281878	1737.76281878	1737.76281878	1636.42840663	1636.42840663	1636.42840663	1636.42840663	1636.42840663	1636.42840663	1867.95354832	1867.95354832	1867.95354832	1867.95354832	1867.95354832	1867.95354832	1908.38665031	1908.38665031	1908.38665031	1908.38665031	1908.38665031	1908.38665031	1908.38665031	338.979266164	9462.24760776	9462.24760776	6167.34545248	9667.75740647	9685.00921798	9679.53776689	9668.45483902	9667.75740647	9685.00921798	9679.53776689	9668.45483902	18956.9376752	19098.6550892	1080.61307582	1272.06373251	1376.0109058	1560.68446161	1404.69816918	1404.9998778	1455.18429221	1416.86935581	1347.69008199	1278.31584725	1560.68446161	1272.06373251	1455.18429221	1353.34197422	18.3965133693	18.3965133693	10.8178316778	18.3965133693	18.3965133693	18.3965133693	0	18.3965133693	18.3965133693	10.8178316778	12749.8000536	12743.9322936	3131.9588686	3074.5590794	3107.81562667	3097.25200766	9822.68839127	9822.68839127	9822.68839127	9822.68839127	9822.68839127	9822.68839127	9822.68839127	9822.68839127	9822.68839127	9822.68839127	9822.68839127	9822.68839127	9822.68839127	9822.68839127	9822.68839127	9822.68839127	9822.68839127	9822.68839127	9822.68839127	1010.09613163	1010.09613163	1010.09613163	1010.09613163	1010.09613163	1010.09613163	1420.52685271	5800.94666298	5800.94666298	5200.19599366	3482.04689295	2791.41012655	2791.41012655	2791.41012655	1072.34749132	8521.24095496	8521.24095496	4609.46305417
Muniesa_E4_Gav_primerC.201311	1246.47248868	9533.16543874	9531.67699736	993.5818722	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	357.268311304	9459.84317211	9459.84317211	6158.1079571	9663.34618822	9680.61124397	9675.16966607	9664.06433978	9663.34618822	9680.61124397	9675.16966607	9664.06433978	18964.5261073	19111.7019646	1093.09819442	1289.61592432	1393.38036302	1578.84361787	1422.83314329	1423.13512718	1473.08345806	1435.0373355	1365.31937216	1296.29867935	1578.84361787	1289.61592432	1473.08345806	1370.98547706	0.0	0.0	8.36865029224	0.0	0.0	0.0	18.3965133693	0	0.0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	992.812346778	992.812346778	992.812346778	992.812346778	992.812346778	992.812346778	1421.29698458	5818.99644143	5818.99644143	5218.41130354	3500.44284953	2808.38508211	2808.38508211	2808.38508211	1084.85380389	8504.92162416	8504.92162416	4598.55835777
Muniesa_E7_Gav_primerC.201401	1246.47248868	9533.16543874	9531.67699736	993.5818722	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	357.268311304	9459.84317211	9459.84317211	6158.1079571	9663.34618822	9680.61124397	9675.16966607	9664.06433978	9663.34618822	9680.61124397	9675.16966607	9664.06433978	18964.5261073	19111.7019646	1093.09819442	1289.61592432	1393.38036302	1578.84361787	1422.83314329	1423.13512718	1473.08345806	1435.0373355	1365.31937216	1296.29867935	1578.84361787	1289.61592432	1473.08345806	1370.98547706	0.0	0.0	8.36865029224	0.0	0.0	0.0	18.3965133693	0.0	0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	9840.87471892	992.812346778	992.812346778	992.812346778	992.812346778	992.812346778	992.812346778	1421.29698458	5818.99644143	5818.99644143	5218.41130354	3500.44284953	2808.38508211	2808.38508211	2808.38508211	1084.85380389	8504.92162416	8504.92162416	4598.55835777
Muniesa_E8_ElPratdeLlobregat_primerC.201401	1242.69022073	9539.94882586	9538.45878198	987.935644913	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1878.77094017	1878.77094017	1878.77094017	1878.77094017	1878.77094017	1878.77094017	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	349.692691323	9463.55490087	9463.55490087	6164.41735672	9667.8665976	9685.12644617	9679.67307579	9668.57657774	9667.8665976	9685.12644617	9679.67307579	9668.57657774	18958.8293965	19104.1992622	1089.68508018	1282.86592547	1386.78941504	1571.45828651	1415.47960091	1415.78123003	1466.00042586	1427.64030591	1358.49955586	1289.1258082	1571.45828651	1282.86592547	1466.00042586	1364.15256847	8.36865029224	8.36865029224	0.0	8.36865029224	8.36865029224	8.36865029224	10.8178316778	8.36865029224	8.36865029224	0	12754.7310216	12748.9216692	3137.92784801	3080.55880847	3113.76318277	3103.25109585	9833.45114616	9833.45114616	9833.45114616	9833.45114616	9833.45114616	9833.45114616	9833.45114616	9833.45114616	9833.45114616	9833.45114616	9833.45114616	9833.45114616	9833.45114616	9833.45114616	9833.45114616	9833.45114616	9833.45114616	9833.45114616	9833.45114616	1001.17856847	1001.17856847	1001.17856847	1001.17856847	1001.17856847	1001.17856847	1423.6344069	5811.74658245	5811.74658245	5210.9466271	3492.5439458	2802.11543782	2802.11543782	2802.11543782	1081.42858975	8513.19453749	8513.19453749	4601.07414834
Nigro_C.20161212.SandIsland	11697.5633532	6099.52789915	6098.65376912	12081.8009149	10808.8704312	10808.8704312	10808.8704312	10808.8704312	10808.8704312	10808.8704312	10808.8704312	10808.8704312	10808.8704312	10808.8704312	11893.13232	11893.13232	11893.13232	11893.13232	11893.13232	11893.13232	11893.13232	12080.7991216	12080.7991216	12080.7991216	12080.7991216	12080.7991216	12080.7991216	11827.5099185	11827.5099185	11827.5099185	11827.5099185	11827.5099185	11827.5099185	11802.8066243	11802.8066243	11802.8066243	11802.8066243	11802.8066243	11802.8066243	11802.8066243	12635.570797	3948.1607947	3948.1607947	7986.21878872	4211.15027633	4195.08954614	4192.14195965	4205.74095247	4211.15027633	4195.08954614	4192.14195965	4205.74095247	8129.036711	7777.25668633	11802.4936638	12070.844548	11977.1325023	12099.1531708	12159.4338089	12159.4080678	12054.8863964	12167.8327805	12044.5167449	12167.1482236	12099.1531708	12070.844548	12054.8863964	12044.4719337	12753.8277036	12753.8277036	12754.7310216	12753.8277036	12753.8277036	12753.8277036	12749.8000536	12753.8277036	12753.8277036	12754.7310216	0	35.6797698608	13940.4397992	13916.6753532	13941.4764326	13922.3759605	7944.45713908	7944.45713908	7944.45713908	7944.45713908	7944.45713908	7944.45713908	7944.45713908	7944.45713908	7944.45713908	7944.45713908	7944.45713908	7944.45713908	7944.45713908	7944.45713908	7944.45713908	7944.45713908	7944.45713908	7944.45713908	7944.45713908	12588.5837405	12588.5837405	12588.5837405	12588.5837405	12588.5837405	12588.5837405	11351.8171023	9791.11730088	9791.11730088	10335.7493571	11612.6290606	10995.2598484	10995.2598484	10995.2598484	11810.5612967	9183.92373735	9183.92373735	16647.1954644
Nigro_C.20161212.Waianae	11687.9705685	6129.01956576	6128.13619495	12071.7561375	10792.9061833	10792.9061833	10792.9061833	10792.9061833	10792.9061833	10792.9061833	10792.9061833	10792.9061833	10792.9061833	10792.9061833	11878.622064	11878.622064	11878.622064	11878.622064	11878.622064	11878.622064	11878.622064	12066.3438138	12066.3438138	12066.3438138	12066.3438138	12066.3438138	12066.3438138	11812.4026836	11812.4026836	11812.4026836	11812.4026836	11812.4026836	11812.4026836	11787.5297854	11787.5297854	11787.5297854	11787.5297854	11787.5297854	11787.5297854	11787.5297854	12627.7843216	3964.43759344	3964.43759344	8002.30730709	4232.84643315	4216.84314924	4213.81163069	4227.4005623	4232.84643315	4216.84314924	4213.81163069	4227.4005623	8131.13450613	7778.46794339	11793.6018613	12058.7277244	11964.6786886	12085.107113	12146.1765287	12146.148995	12041.6307988	12154.4770021	12031.9941701	12154.6603049	12085.107113	12058.7277244	12041.6307988	12031.9121598	12748.0689347	12748.0689347	12748.9216692	12748.0689347	12748.0689347	12748.0689347	12743.9322936	12748.0689347	12748.0689347	12748.9216692	35.6797698608	0	13917.6369833	13894.1542096	13918.8064995	13899.738437	7908.78896091	7908.78896091	7908.78896091	7908.78896091	7908.78896091	7908.78896091	7908.78896091	7908.78896091	7908.78896091	7908.78896091	7908.78896091	7908.78896091	7908.78896091	7908.78896091	7908.78896091	7908.78896091	7908.78896091	7908.78896091	7908.78896091	12588.7992972	12588.7992972	12588.7992972	12588.7992972	12588.7992972	12588.7992972	11347.4483037	9761.65312209	9761.65312209	10307.4794072	11589.2589662	10977.4797901	10977.4797901	10977.4797901	11801.6830993	9215.47136567	9215.47136567	16660.6772728
Qimron_Jericho_C_20151202	3283.70322782	12597.7999752	12596.0846039	2953.50624629	3404.24142186	3404.24142186	3404.24142186	3404.24142186	3404.24142186	3404.24142186	3404.24142186	3404.24142186	3404.24142186	3404.24142186	2570.12257422	2570.12257422	2570.12257422	2570.12257422	2570.12257422	2570.12257422	2570.12257422	2423.45277643	2423.45277643	2423.45277643	2423.45277643	2423.45277643	2423.45277643	2563.93116138	2563.93116138	2563.93116138	2563.93116138	2563.93116138	2563.93116138	2568.24963482	2568.24963482	2568.24963482	2568.24963482	2568.24963482	2568.24963482	2568.24963482	2917.48341483	11836.0876901	11836.0876901	9181.50064275	12243.8843674	12259.1067435	12250.8612751	12242.4784678	12243.8843674	12259.1067435	12250.8612751	12242.4784678	15890.6933658	15967.2822359	3294.13227821	2703.2046981	2733.22070218	2454.80471072	2500.15632608	2499.96245968	2580.02364524	2482.1104297	2674.10653044	2587.25812714	2454.80471072	2703.2046981	2580.02364524	2669.71775839	3145.62373733	3145.62373733	3137.92784801	3145.62373733	3145.62373733	3145.62373733	3131.9588686	3145.62373733	3145.62373733	3137.92784801	13940.4397992	13917.6369833	0	58.2811283127	25.180559312	36.1057695286	7907.14678732	7907.14678732	7907.14678732	7907.14678732	7907.14678732	7907.14678732	7907.14678732	7907.14678732	7907.14678732	7907.14678732	7907.14678732	7907.14678732	7907.14678732	7907.14678732	7907.14678732	7907.14678732	7907.14678732	7907.14678732	7907.14678732	4083.12787523	4083.12787523	4083.12787523	4083.12787523	4083.12787523	4083.12787523	4178.45458526	4472.31614631	4472.31614631	3837.36955758	2331.16947138	3108.11543236	3108.11543236	3108.11543236	3290.12557922	11555.0059144	11555.0059144	5140.37911936
Qimron_Qalqilyah_C_20151202	3226.95050389	12539.6418319	12537.9276864	2895.95375232	3359.74690402	3359.74690402	3359.74690402	3359.74690402	3359.74690402	3359.74690402	3359.74690402	3359.74690402	3359.74690402	3359.74690402	2517.3618233	2517.3618233	2517.3618233	2517.3618233	2517.3618233	2517.3618233	2517.3618233	2369.55288782	2369.55288782	2369.55288782	2369.55288782	2369.55288782	2369.55288782	2512.54524468	2512.54524468	2512.54524468	2512.54524468	2512.54524468	2512.54524468	2517.31907574	2517.31907574	2517.31907574	2517.31907574	2517.31907574	2517.31907574	2517.31907574	2859.40392798	11786.8380003	11786.8380003	9123.4171333	12191.7408629	12207.0040087	12198.7964309	12190.3666328	12191.7408629	12207.0040087	12198.7964309	12190.3666328	15948.8515235	16024.7820301	3236.76448039	2646.86566489	2677.54520763	2400.25788418	2444.42989356	2444.23789383	2524.78657422	2426.44175511	2618.20767029	2530.82786153	2400.25788418	2646.86566489	2524.78657422	2613.85195632	3088.26597659	3088.26597659	3080.55880847	3088.26597659	3088.26597659	3088.26597659	3074.5590794	3088.26597659	3088.26597659	3080.55880847	13916.6753532	13894.1542096	58.2811283127	0	37.419878103	22.6936185638	7931.9805635	7931.9805635	7931.9805635	7931.9805635	7931.9805635	7931.9805635	7931.9805635	7931.9805635	7931.9805635	7931.9805635	7931.9805635	7931.9805635	7931.9805635	7931.9805635	7931.9805635	7931.9805635	7931.9805635	7931.9805635	7931.9805635	4027.03022097	4027.03022097	4027.03022097	4027.03022097	4027.03022097	4027.03022097	4120.51963883	4474.07809348	4474.07809348	3836.76791659	2311.36975833	3067.26089684	3067.26089684	3067.26089684	3232.73356517	11501.9926689	11501.9926689	5126.23177422
Qimron_Ramallah_C_20151202	3264.27511526	12576.0018047	12574.2905154	2932.99420619	3394.18202738	3394.18202738	3394.18202738	3394.18202738	3394.18202738	3394.18202738	3394.18202738	3394.18202738	3394.18202738	3394.18202738	2554.41933505	2554.41933505	2554.41933505	2554.41933505	2554.41933505	2554.41933505	2554.41933505	2406.81849348	2406.81849348	2406.81849348	2406.81849348	2406.81849348	2406.81849348	2549.27721454	2549.27721454	2549.27721454	2549.27721454	2549.27721454	2549.27721454	2553.92938788	2553.92938788	2553.92938788	2553.92938788	2553.92938788	2553.92938788	2553.92938788	2894.08676488	11822.9950028	11822.9950028	9159.93001829	12228.6865996	12243.9404453	12235.724132	12227.3051284	12228.6865996	12243.9404453	12235.724132	12227.3051284	15913.9247342	15991.3567181	3273.8980774	2684.25356866	2714.96508572	2437.60956792	2481.84964133	2481.65765224	2562.19495988	2463.86162226	2655.62429314	2568.20570557	2437.60956792	2684.25356866	2562.19495988	2651.26949559	3121.45132049	3121.45132049	3113.76318277	3121.45132049	3121.45132049	3121.45132049	3107.81562667	3121.45132049	3121.45132049	3113.76318277	13941.4764326	13918.8064995	25.180559312	37.419878103	0	20.0435832689	7926.85276752	7926.85276752	7926.85276752	7926.85276752	7926.85276752	7926.85276752	7926.85276752	7926.85276752	7926.85276752	7926.85276752	7926.85276752	7926.85276752	7926.85276752	7926.85276752	7926.85276752	7926.85276752	7926.85276752	7926.85276752	7926.85276752	4058.38720892	4058.38720892	4058.38720892	4058.38720892	4058.38720892	4058.38720892	4157.24698407	4484.08927512	4484.08927512	3848.21409667	2333.85527287	3100.19925639	3100.19925639	3100.19925639	3269.85608265	11529.8372176	11529.8372176	5124.01088741
Qimron_Salfit_C_20151202	3247.87076448	12561.7231159	12560.0072796	2917.44921514	3374.33377799	3374.33377799	3374.33377799	3374.33377799	3374.33377799	3374.33377799	3374.33377799	3374.33377799	3374.33377799	3374.33377799	2535.9787318	2535.9787318	2535.9787318	2535.9787318	2535.9787318	2535.9787318	2535.9787318	2388.77971988	2388.77971988	2388.77971988	2388.77971988	2388.77971988	2388.77971988	2530.44933677	2530.44933677	2530.44933677	2530.44933677	2530.44933677	2530.44933677	2534.9919756	2534.9919756	2534.9919756	2534.9919756	2534.9919756	2534.9919756	2534.9919756	2882.0184681	11803.7244015	11803.7244015	9145.40430439	12210.0711232	12225.3133832	12217.0863599	12208.680636	12210.0711232	12225.3133832	12217.0863599	12208.680636	15926.2763012	16002.0885035	3258.11754198	2667.51551853	2697.78667331	2419.84382559	2464.70064861	2464.50752424	2544.76824313	2446.67770752	2638.58380484	2551.53547472	2419.84382559	2667.51551853	2544.76824313	2634.20794396	3110.95798092	3110.95798092	3103.25109585	3110.95798092	3110.95798092	3110.95798092	3097.25200766	3110.95798092	3110.95798092	3103.25109585	13922.3759605	13899.738437	36.1057695286	22.6936185638	20.0435832689	0	7919.00064068	7919.00064068	7919.00064068	7919.00064068	7919.00064068	7919.00064068	7919.00064068	7919.00064068	7919.00064068	7919.00064068	7919.00064068	7919.00064068	7919.00064068	7919.00064068	7919.00064068	7919.00064068	7919.00064068	7919.00064068	7919.00064068	4049.59110507	4049.59110507	4049.59110507	4049.59110507	4049.59110507	4049.59110507	4142.34900503	4469.53878027	4469.53878027	3833.11703935	2315.25686757	3080.17862339	3080.17862339	3080.17862339	3254.10488032	11523.921858	11523.921858	5135.28400439
Quan_C.20160320.S1	8829.02582469	12951.5258641	12949.3524119	8907.31256065	7373.99889237	7373.99889237	7373.99889237	7373.99889237	7373.99889237	7373.99889237	7373.99889237	7373.99889237	7373.99889237	7373.99889237	8092.89022392	8092.89022392	8092.89022392	8092.89022392	8092.89022392	8092.89022392	8092.89022392	8186.26056127	8186.26056127	8186.26056127	8186.26056127	8186.26056127	8186.26056127	7962.92424824	7962.92424824	7962.92424824	7962.92424824	7962.92424824	7962.92424824	7923.04870191	7923.04870191	7923.04870191	7923.04870191	7923.04870191	7923.04870191	7923.04870191	9483.98482921	9866.85978774	9866.85978774	11854.3121662	10578.7855713	10574.6373846	10563.8229377	10571.431587	10578.7855713	10574.6373846	10563.8229377	10571.431587	9901.64748787	9644.62055327	8984.9198815	8566.16023529	8471.08168049	8262.09100798	8418.23850848	8417.93445948	8372.65836456	8405.85953179	8488.5469969	8546.92957298	8262.09100798	8566.16023529	8372.65836456	8482.42885612	9840.87471892	9840.87471892	9833.45114616	9840.87471892	9840.87471892	9840.87471892	9822.68839127	9840.87471892	9840.87471892	9833.45114616	7944.45713908	7908.78896091	7907.14678732	7931.9805635	7926.85276752	7919.00064068	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	10709.8860893	9565.44316079	4029.74891237	4029.74891237	4622.8893168	6381.13042696	7121.75943169	7121.75943169	7121.75943169	8990.25657432	15695.5220841	15695.5220841	12960.3130748
