sampleid	Brouns_A.20151106	CazaresVinuesa_20160516	Cho_A.20160208	Cinek_bin08_primerA.20151120	Cinek_bin11_primerA.20151120	Cinek_bin12_primerA.20151120	Cinek_bin13_primerA.20151120	Cinek_bin14_primerA.20151120	Cinek_bin15_primerA.20151120	Cinek_bin16_primerA.20151120	Cinek_bin55_primerA.20151120	Cinek_bin56_primerA.20151120	Cinek_bin71_primerA.20151120	Cinek_bin79_primerA.20151120	Decewicz_Dziewit_Lodz_Aseq1.20160126	Decewicz_Dziewit_Lodz_Aseq1.20160303	Decewicz_Dziewit_Lodz_Aseq2.20160126	Decewicz_Dziewit_Lodz_Aseq2.20160303	Decewicz_Dziewit_Lodz_Aseq3.20160303	Decewicz_Dziewit_Lodz_Aseq4.20160303	Decewicz_Dziewit_Lodz_Aseq5.20160303	Decewicz_Dziewit_Oswiecim_Aseq1.20160126	Decewicz_Dziewit_Oswiecim_Aseq1.20160303	Decewicz_Dziewit_Oswiecim_Aseq2.20160126	Decewicz_Dziewit_Oswiecim_Aseq2.20160303	Decewicz_Dziewit_Oswiecim_Aseq3.20160303	Decewicz_Dziewit_Oswiecim_Aseq4.20160303	Decewicz_Dziewit_Oswiecim_Aseq5.20160303	Decewicz_Dziewit_Warsaw_Aseq1.20160126	Decewicz_Dziewit_Warsaw_Aseq1.20160303	Decewicz_Dziewit_Warsaw_Aseq2.20160126	Decewicz_Dziewit_Warsaw_Aseq2.20160303	Decewicz_Dziewit_Warsaw_Aseq3.20160126	Decewicz_Dziewit_Warsaw_Aseq3.20160303	Decewicz_Dziewit_Warsaw_Aseq4.20160126	Decewicz_Dziewit_Warsaw_Aseq4.20160303	Decewicz_Dziewit_Warsaw_Aseq5.20160303	Decewicz_Dziewit_Wyszkow_Aseq1.20160126	Decewicz_Dziewit_Wyszkow_Aseq1.20160303	Decewicz_Dziewit_Wyszkow_Aseq2.20160126	Decewicz_Dziewit_Wyszkow_Aseq2.20160303	Decewicz_Dziewit_Wyszkow_Aseq3.20160126	Decewicz_Dziewit_Wyszkow_Aseq3.20160303	Decewicz_Dziewit_Wyszkow_Aseq4.20160303	Decewicz_Dziewit_Wyszkow_Aseq5.20160303	DiazMunoz_Davis1_A	DiazMunoz_Davis3_A	DiazMunoz_NYC_A	Edwards_A.20151002.S1	Edwards_A.20151002.S2	Edwards_A.20151002.S3	Edwards_A.20151002.S4	Edwards_A.20151209.S1	Edwards_A.20151209.S2	Edwards_A.20151209.S3	Edwards_A.20151209.S4	Fineran_Dunedin_	Fineran_Greymouth_A	Lavigne.PrimerA.20160126	Mazankova_primerA_10.20151201	Mazankova_primerA_11.20151201	Mazankova_primerA_12.20151201	Mazankova_primerA_13.20151201	Mazankova_primerA_14.20151201	Mazankova_primerA_16.20151201	Mazankova_primerA_18.20151201	Mazankova_primerA_19.20151201	Mazankova_primerA_2.20151201	Mazankova_primerA_20.20151201	Mazankova_primerA_22.20151201	Mazankova_primerA_23.20151201	Mazankova_primerA_3.20151201	Mazankova_primerA_4.20151201	Mazankova_primerA_5.20151201	Mazankova_primerA_6.20151201	Mazankova_primerA_7.20151201	Mazankova_primerA_9.20151201	Muniesa_1.1_Gav_primerA.201510	Muniesa_E13_Gav_primerA.201405	Muniesa_E14_ElPratdeLlobregat_primerA.201401	Muniesa_E1_Gav_primerA.201510	Muniesa_E23_Gav_primerA.201406	Muniesa_E2_Gav_primerA.201510	Muniesa_E32_Girona_primerA.201505	Muniesa_E4_Gav_primerA.201311	Muniesa_E7_Gav_primerA.201401	Muniesa_E8_ElPratdeLlobregat_primerA.201401	Nigro_A.20161212.SandIsland	Nigro_A.20161212.Waianae	Qimron_Jericho_A_20151202	Qimron_Qalqilyah_A_20151202	Qimron_Ramallah_A_20151202	Qimron_Salfit_A_20151202	Santos_A1.20160225	Santos_A10.20160225	Santos_A2.20160225	Santos_A9.20160225	Strain_primerA.20151215	Tyakht_Nov_282_A	Tyakht_Nov_287_A	Tyakht_OM_178_A	Tyakht_Spb_105_45P_A	Tyakht_Spb_73_13P_A	Tyakht_Spb_74_14P_A	Wagemans_A.20160412	Zambrano_A.20160412.1	Zambrano_A.20160412.s2	crAssphage_A
Mazankova_primerA_5.20151201	900.531944256	10235.4076339	720.139377802	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	1342.51157215	223.521043281	223.521043281	223.521043281	223.521043281	223.521043281	223.521043281	223.521043281	77.8036055294	77.8036055294	77.8036055294	77.8036055294	77.8036055294	77.8036055294	77.8036055294	336.610063378	336.610063378	336.610063378	336.610063378	336.610063378	336.610063378	336.610063378	336.610063378	336.610063378	375.691655484	375.691655484	375.691655484	375.691655484	375.691655484	375.691655484	375.691655484	375.691655484	7663.971801	7663.971801	4371.80357124	7837.46791778	7854.84699562	7849.68233659	7838.37444888	7837.46791778	7854.84699562	7849.68233659	7838.37444888	9039.39942492	9416.51072237	974.262918973	25.4397664144	0.0	143.880595947	352.190198165	291.692318556	259.171769339	0.0	156.446124726	156.135331325	151.405839342	143.880595947	283.297994462	315.302914367	291.692318556	0	352.190198165	151.405839342	276.705151601	1578.84361787	1578.84361787	1571.45828651	1578.84361787	1578.84361787	1578.84361787	1560.68446161	1578.84361787	1578.84361787	1571.45828651	12099.1531708	12085.107113	2454.80471072	2400.25788418	2437.60956792	2419.84382559	1428.98413759	1428.98413759	1428.98413759	1428.98413759	723.457033175	4241.33445656	4241.33445656	3639.97374813	1321.40702003	1321.40702003	1321.40702003	973.97224331	7223.63840872	7223.63840872	5809.97305245
Mazankova_primerA_6.20151201	586.279646846	9938.49855725	369.4534545	1458.69038659	1458.69038659	1458.69038659	1458.69038659	1458.69038659	1458.69038659	1458.69038659	1458.69038659	1458.69038659	1458.69038659	1458.69038659	474.22290505	474.22290505	474.22290505	474.22290505	474.22290505	474.22290505	474.22290505	426.997773033	426.997773033	426.997773033	426.997773033	426.997773033	426.997773033	426.997773033	603.608622583	603.608622583	603.608622583	603.608622583	603.608622583	603.608622583	603.608622583	603.608622583	603.608622583	643.251608042	643.251608042	643.251608042	643.251608042	643.251608042	643.251608042	643.251608042	643.251608042	7951.14387925	7951.14387925	4720.0332918	8146.66143224	8163.91530253	8158.4516406	8147.36245092	8146.66143224	8163.91530253	8158.4516406	8147.36245092	9154.54754561	9534.63714363	634.574788348	365.567700184	352.190198165	243.985267193	0.0	117.05523312	136.782215964	352.190198165	224.250977521	224.540874131	207.181277347	243.985267193	77.9518338045	111.935553677	117.05523312	352.190198165	0	207.181277347	84.3373704018	1289.61592432	1289.61592432	1282.86592547	1289.61592432	1289.61592432	1289.61592432	1272.06373251	1289.61592432	1289.61592432	1282.86592547	12070.844548	12058.7277244	2703.2046981	2646.86566489	2684.25356866	2667.51551853	1269.16665869	1269.16665869	1269.16665869	1269.16665869	417.705318401	4538.38957324	4538.38957324	3949.86464252	1528.62982916	1528.62982916	1528.62982916	633.308045635	7545.53198844	7545.53198844	5678.47043181
Mazankova_primerA_7.20151201	751.144874164	10092.9923542	576.565450308	1350.11335791	1350.11335791	1350.11335791	1350.11335791	1350.11335791	1350.11335791	1350.11335791	1350.11335791	1350.11335791	1350.11335791	1350.11335791	283.110613573	283.110613573	283.110613573	283.110613573	283.110613573	283.110613573	283.110613573	222.072578264	222.072578264	222.072578264	222.072578264	222.072578264	222.072578264	222.072578264	413.015142446	413.015142446	413.015142446	413.015142446	413.015142446	413.015142446	413.015142446	413.015142446	413.015142446	453.547450528	453.547450528	453.547450528	453.547450528	453.547450528	453.547450528	453.547450528	453.547450528	7764.84174343	7764.84174343	4512.87946316	7951.01998335	7968.32596477	7962.98254679	7951.80397362	7951.01998335	7968.32596477	7962.98254679	7951.80397362	9055.9145734	9434.50446145	822.861515304	169.687289364	151.405839342	114.362780109	207.181277347	179.036706932	110.017801724	151.405839342	104.547414283	104.522244187	0.0	114.362780109	133.70934857	165.257289957	179.036706932	151.405839342	207.181277347	0	126.99515253	1473.08345806	1473.08345806	1466.00042586	1473.08345806	1473.08345806	1473.08345806	1455.18429221	1473.08345806	1473.08345806	1466.00042586	12054.8863964	12041.6307988	2580.02364524	2524.78657422	2562.19495988	2544.76824313	1382.67732136	1382.67732136	1382.67732136	1382.67732136	574.494879329	4347.19413067	4347.19413067	3753.33976889	1374.36912866	1374.36912866	1374.36912866	822.588522324	7372.02524823	7372.02524823	5784.06560483
Mazankova_primerA_9.20151201	636.135563739	9985.93320643	451.173547029	1396.04047046	1396.04047046	1396.04047046	1396.04047046	1396.04047046	1396.04047046	1396.04047046	1396.04047046	1396.04047046	1396.04047046	1396.04047046	390.051831165	390.051831165	390.051831165	390.051831165	390.051831165	390.051831165	390.051831165	348.989787806	348.989787806	348.989787806	348.989787806	348.989787806	348.989787806	348.989787806	519.625440417	519.625440417	519.625440417	519.625440417	519.625440417	519.625440417	519.625440417	519.625440417	519.625440417	559.390764568	559.390764568	559.390764568	559.390764568	559.390764568	559.390764568	559.390764568	559.390764568	7868.59923564	7868.59923564	4638.57683564	8062.66228642	8079.92203379	8074.47178873	8063.37251245	8062.66228642	8079.92203379	8074.47178873	8063.37251245	9097.56972916	9477.1834879	699.260917756	292.685056565	276.705151601	189.718632122	84.3373704018	123.396913033	59.5523697763	276.705151601	170.739118369	170.963538539	126.99515253	189.718632122	6.74139379914	69.9799426993	123.396913033	276.705151601	84.3373704018	126.99515253	0	1370.98547706	1370.98547706	1364.15256847	1370.98547706	1370.98547706	1370.98547706	1353.34197422	1370.98547706	1370.98547706	1364.15256847	12044.4719337	12031.9121598	2669.71775839	2613.85195632	2651.26949559	2634.20794396	1328.54929204	1328.54929204	1328.54929204	1328.54929204	461.687355408	4454.93580456	4454.93580456	3865.74088483	1452.79962842	1452.79962842	1452.79962842	698.671138215	7488.03878332	7488.03878332	5737.28254238
Muniesa_1.1_Gav_primerA.201510	1246.47248868	9533.16543874	993.5818722	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	9237.90490607	9237.90490607	5859.31825111	9415.25824049	9432.67573123	9427.60722599	9416.23201415	9415.25824049	9432.67573123	9427.60722599	9416.23201415	10254.0824849	10636.985925	1093.09819442	1578.58139616	1578.84361787	1435.0373355	1289.61592432	1296.29867935	1426.39070076	1578.84361787	1422.83314329	1423.13512718	1473.08345806	1435.0373355	1365.31937216	1393.38036302	1296.29867935	1578.84361787	1289.61592432	1473.08345806	1370.98547706	0	0.0	8.36865029224	0.0	0.0	0.0	18.3965133693	0.0	0.0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	676.350308104	676.350308104	676.350308104	676.350308104	1277.32665176	5818.99644143	5818.99644143	5218.41130354	2808.38508211	2808.38508211	2808.38508211	1084.85380389	8175.64708029	8175.64708029	4598.55835777
Muniesa_E13_Gav_primerA.201405	1246.47248868	9533.16543874	993.5818722	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	9237.90490607	9237.90490607	5859.31825111	9415.25824049	9432.67573123	9427.60722599	9416.23201415	9415.25824049	9432.67573123	9427.60722599	9416.23201415	10254.0824849	10636.985925	1093.09819442	1578.58139616	1578.84361787	1435.0373355	1289.61592432	1296.29867935	1426.39070076	1578.84361787	1422.83314329	1423.13512718	1473.08345806	1435.0373355	1365.31937216	1393.38036302	1296.29867935	1578.84361787	1289.61592432	1473.08345806	1370.98547706	0.0	0	8.36865029224	0.0	0.0	0.0	18.3965133693	0.0	0.0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	676.350308104	676.350308104	676.350308104	676.350308104	1277.32665176	5818.99644143	5818.99644143	5218.41130354	2808.38508211	2808.38508211	2808.38508211	1084.85380389	8175.64708029	8175.64708029	4598.55835777
Muniesa_E14_ElPratdeLlobregat_primerA.201401	1242.69022073	9539.94882586	987.935644913	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1878.77094017	1878.77094017	1878.77094017	1878.77094017	1878.77094017	1878.77094017	1878.77094017	1878.77094017	1878.77094017	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	9230.83833417	9230.83833417	5851.09018013	9407.73267234	9425.15252296	9420.0902856	9408.71069199	9407.73267234	9425.15252296	9420.0902856	9408.71069199	10250.8896027	10633.7848712	1089.68508018	1571.13282927	1571.45828651	1427.64030591	1282.86592547	1289.1258082	1419.63452404	1571.45828651	1415.47960091	1415.78123003	1466.00042586	1427.64030591	1358.49955586	1386.78941504	1289.1258082	1571.45828651	1282.86592547	1466.00042586	1364.15256847	8.36865029224	8.36865029224	0	8.36865029224	8.36865029224	8.36865029224	10.8178316778	8.36865029224	8.36865029224	0.0	12754.7310216	12748.9216692	3137.92784801	3080.55880847	3113.76318277	3103.25109585	669.692553255	669.692553255	669.692553255	669.692553255	1272.54184468	5811.74658245	5811.74658245	5210.9466271	2802.11543782	2802.11543782	2802.11543782	1081.42858975	8167.94048615	8167.94048615	4601.07414834
Muniesa_E1_Gav_primerA.201510	1246.47248868	9533.16543874	993.5818722	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	9237.90490607	9237.90490607	5859.31825111	9415.25824049	9432.67573123	9427.60722599	9416.23201415	9415.25824049	9432.67573123	9427.60722599	9416.23201415	10254.0824849	10636.985925	1093.09819442	1578.58139616	1578.84361787	1435.0373355	1289.61592432	1296.29867935	1426.39070076	1578.84361787	1422.83314329	1423.13512718	1473.08345806	1435.0373355	1365.31937216	1393.38036302	1296.29867935	1578.84361787	1289.61592432	1473.08345806	1370.98547706	0.0	0.0	8.36865029224	0	0.0	0.0	18.3965133693	0.0	0.0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	676.350308104	676.350308104	676.350308104	676.350308104	1277.32665176	5818.99644143	5818.99644143	5218.41130354	2808.38508211	2808.38508211	2808.38508211	1084.85380389	8175.64708029	8175.64708029	4598.55835777
Muniesa_E23_Gav_primerA.201406	1246.47248868	9533.16543874	993.5818722	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	9237.90490607	9237.90490607	5859.31825111	9415.25824049	9432.67573123	9427.60722599	9416.23201415	9415.25824049	9432.67573123	9427.60722599	9416.23201415	10254.0824849	10636.985925	1093.09819442	1578.58139616	1578.84361787	1435.0373355	1289.61592432	1296.29867935	1426.39070076	1578.84361787	1422.83314329	1423.13512718	1473.08345806	1435.0373355	1365.31937216	1393.38036302	1296.29867935	1578.84361787	1289.61592432	1473.08345806	1370.98547706	0.0	0.0	8.36865029224	0.0	0	0.0	18.3965133693	0.0	0.0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	676.350308104	676.350308104	676.350308104	676.350308104	1277.32665176	5818.99644143	5818.99644143	5218.41130354	2808.38508211	2808.38508211	2808.38508211	1084.85380389	8175.64708029	8175.64708029	4598.55835777
Muniesa_E2_Gav_primerA.201510	1246.47248868	9533.16543874	993.5818722	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	9237.90490607	9237.90490607	5859.31825111	9415.25824049	9432.67573123	9427.60722599	9416.23201415	9415.25824049	9432.67573123	9427.60722599	9416.23201415	10254.0824849	10636.985925	1093.09819442	1578.58139616	1578.84361787	1435.0373355	1289.61592432	1296.29867935	1426.39070076	1578.84361787	1422.83314329	1423.13512718	1473.08345806	1435.0373355	1365.31937216	1393.38036302	1296.29867935	1578.84361787	1289.61592432	1473.08345806	1370.98547706	0.0	0.0	8.36865029224	0.0	0.0	0	18.3965133693	0.0	0.0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	676.350308104	676.350308104	676.350308104	676.350308104	1277.32665176	5818.99644143	5818.99644143	5218.41130354	2808.38508211	2808.38508211	2808.38508211	1084.85380389	8175.64708029	8175.64708029	4598.55835777
Muniesa_E32_Girona_primerA.201505	1233.33562973	9543.80435593	977.464692423	2665.61708392	2665.61708392	2665.61708392	2665.61708392	2665.61708392	2665.61708392	2665.61708392	2665.61708392	2665.61708392	2665.61708392	2665.61708392	1737.76281878	1737.76281878	1737.76281878	1737.76281878	1737.76281878	1737.76281878	1737.76281878	1636.42840663	1636.42840663	1636.42840663	1636.42840663	1636.42840663	1636.42840663	1636.42840663	1867.95354832	1867.95354832	1867.95354832	1867.95354832	1867.95354832	1867.95354832	1867.95354832	1867.95354832	1867.95354832	1908.38665031	1908.38665031	1908.38665031	1908.38665031	1908.38665031	1908.38665031	1908.38665031	1908.38665031	9220.02178882	9220.02178882	5841.11539843	9397.00341058	9414.42237401	9409.35780543	9397.9798368	9397.00341058	9414.42237401	9409.35780543	9397.9798368	10241.9521651	10624.8406007	1080.61307582	1560.37644977	1560.68446161	1416.86935581	1272.06373251	1278.31584725	1408.83148874	1560.68446161	1404.69816918	1404.9998778	1455.18429221	1416.86935581	1347.69008199	1376.0109058	1278.31584725	1560.68446161	1272.06373251	1455.18429221	1353.34197422	18.3965133693	18.3965133693	10.8178316778	18.3965133693	18.3965133693	18.3965133693	0	18.3965133693	18.3965133693	10.8178316778	12749.8000536	12743.9322936	3131.9588686	3074.5590794	3107.81562667	3097.25200766	666.210226453	666.210226453	666.210226453	666.210226453	1262.51832541	5800.94666298	5800.94666298	5200.19599366	2791.41012655	2791.41012655	2791.41012655	1072.34749132	8161.92842041	8161.92842041	4609.46305417
Muniesa_E4_Gav_primerA.201311	1246.47248868	9533.16543874	993.5818722	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	9237.90490607	9237.90490607	5859.31825111	9415.25824049	9432.67573123	9427.60722599	9416.23201415	9415.25824049	9432.67573123	9427.60722599	9416.23201415	10254.0824849	10636.985925	1093.09819442	1578.58139616	1578.84361787	1435.0373355	1289.61592432	1296.29867935	1426.39070076	1578.84361787	1422.83314329	1423.13512718	1473.08345806	1435.0373355	1365.31937216	1393.38036302	1296.29867935	1578.84361787	1289.61592432	1473.08345806	1370.98547706	0.0	0.0	8.36865029224	0.0	0.0	0.0	18.3965133693	0	0.0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	676.350308104	676.350308104	676.350308104	676.350308104	1277.32665176	5818.99644143	5818.99644143	5218.41130354	2808.38508211	2808.38508211	2808.38508211	1084.85380389	8175.64708029	8175.64708029	4598.55835777
Muniesa_E7_Gav_primerA.201401	1246.47248868	9533.16543874	993.5818722	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	2681.37236236	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1755.61323684	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1654.61925185	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1885.81363502	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	1926.23782136	9237.90490607	9237.90490607	5859.31825111	9415.25824049	9432.67573123	9427.60722599	9416.23201415	9415.25824049	9432.67573123	9427.60722599	9416.23201415	10254.0824849	10636.985925	1093.09819442	1578.58139616	1578.84361787	1435.0373355	1289.61592432	1296.29867935	1426.39070076	1578.84361787	1422.83314329	1423.13512718	1473.08345806	1435.0373355	1365.31937216	1393.38036302	1296.29867935	1578.84361787	1289.61592432	1473.08345806	1370.98547706	0.0	0.0	8.36865029224	0.0	0.0	0.0	18.3965133693	0.0	0	8.36865029224	12753.8277036	12748.0689347	3145.62373733	3088.26597659	3121.45132049	3110.95798092	676.350308104	676.350308104	676.350308104	676.350308104	1277.32665176	5818.99644143	5818.99644143	5218.41130354	2808.38508211	2808.38508211	2808.38508211	1084.85380389	8175.64708029	8175.64708029	4598.55835777
Muniesa_E8_ElPratdeLlobregat_primerA.201401	1242.69022073	9539.94882586	987.935644913	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	2675.97903901	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1748.58040486	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1647.19061219	1878.77094017	1878.77094017	1878.77094017	1878.77094017	1878.77094017	1878.77094017	1878.77094017	1878.77094017	1878.77094017	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	1919.20421493	9230.83833417	9230.83833417	5851.09018013	9407.73267234	9425.15252296	9420.0902856	9408.71069199	9407.73267234	9425.15252296	9420.0902856	9408.71069199	10250.8896027	10633.7848712	1089.68508018	1571.13282927	1571.45828651	1427.64030591	1282.86592547	1289.1258082	1419.63452404	1571.45828651	1415.47960091	1415.78123003	1466.00042586	1427.64030591	1358.49955586	1386.78941504	1289.1258082	1571.45828651	1282.86592547	1466.00042586	1364.15256847	8.36865029224	8.36865029224	0.0	8.36865029224	8.36865029224	8.36865029224	10.8178316778	8.36865029224	8.36865029224	0	12754.7310216	12748.9216692	3137.92784801	3080.55880847	3113.76318277	3103.25109585	669.692553255	669.692553255	669.692553255	669.692553255	1272.54184468	5811.74658245	5811.74658245	5210.9466271	2802.11543782	2802.11543782	2802.11543782	1081.42858975	8167.94048615	8167.94048615	4601.07414834
Nigro_A.20161212.SandIsland	11697.5633532	6099.52789915	12081.8009149	10808.8704312	10808.8704312	10808.8704312	10808.8704312	10808.8704312	10808.8704312	10808.8704312	10808.8704312	10808.8704312	10808.8704312	10808.8704312	11893.13232	11893.13232	11893.13232	11893.13232	11893.13232	11893.13232	11893.13232	12080.7991216	12080.7991216	12080.7991216	12080.7991216	12080.7991216	12080.7991216	12080.7991216	11827.5099185	11827.5099185	11827.5099185	11827.5099185	11827.5099185	11827.5099185	11827.5099185	11827.5099185	11827.5099185	11802.8066243	11802.8066243	11802.8066243	11802.8066243	11802.8066243	11802.8066243	11802.8066243	11802.8066243	7749.14588184	7749.14588184	11286.3207089	8291.89520885	8280.24148838	8272.9607647	8284.92244851	8291.89520885	8280.24148838	8272.9607647	8284.92244851	3961.56101256	3722.14380668	11802.4936638	12122.0330283	12099.1531708	12167.8327805	12070.844548	12167.1482236	11995.6140522	12099.1531708	12159.4338089	12159.4080678	12054.8863964	12167.8327805	12044.5167449	11977.1325023	12167.1482236	12099.1531708	12070.844548	12054.8863964	12044.4719337	12753.8277036	12753.8277036	12754.7310216	12753.8277036	12753.8277036	12753.8277036	12749.8000536	12753.8277036	12753.8277036	12754.7310216	0	35.6797698608	13940.4397992	13916.6753532	13941.4764326	13922.3759605	13208.0872696	13208.0872696	13208.0872696	13208.0872696	11771.9356633	9791.11730088	9791.11730088	10335.7493571	10995.2598484	10995.2598484	10995.2598484	11810.5612967	13668.6544231	13668.6544231	16647.1954644
